ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
UN,ELEC,Scope Arena Parking,201 E Brambleton Ave,,Norfolk,VA,23510,Public,24 hours daily,,,,,,,1,,Unknown,,200-9,36.85284,-76.287105,2/6/2019,63350,2019-05-14 21:16:45 UTC,P,,,2/4/15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,ARENA,,,,,,,Free,,,,,,,,,
UN,ELEC,Will Rogers State Historic Park,1501 Will Rogers State Park Rd,,Los Angeles,CA,90272,Public,Park business hours,,,,,,2,,,Unknown,,GPS,34.054983,-118.512636,5/9/2019,63471,2019-05-14 21:16:45 UTC,SG,,,12/31/15,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,
UN,ELEC,Fort Ross State Historic Park,19005 Coast Hwy,,Jenner,CA,95450,Public,Park business hours,,,,,,2,,,Unknown,,200-8,38.518493,-123.24643,5/3/2018,63477,2019-05-14 21:16:45 UTC,P,,,4/1/16,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,,,,,,,,,,
UN,ELEC,Tom Wood Ford,3130 E 96th St,,Indianapolis,IN,46240,Public,Dealership business hours,,,,,,1,,,Unknown,,200-9,39.927926,-86.113539,11/8/2018,63531,2019-05-14 21:16:45 UTC,P,,,2/1/17,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,
UN,ELEC,Sunrise Ford,5435 S US Highway 1,,Fort Pierce,FL,34982,Public - Call ahead,Dealership business hours; for Ford vehicles only,,,,,,1,,,Unknown,,200-9,27.36623,-80.327301,2/6/2019,63605,2019-05-14 21:16:45 UTC,P,,,8/1/15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
UN,ELEC,Pacific Place Garage,22 4th St,,San Francisco,CA,94103,Public,Garage business hours,,,,,,1,,,Unknown,,200-9,37.785428,-122.405467,5/9/2019,63877,2019-05-14 21:16:45 UTC,P,,,8/15/18,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,
UN,ELEC,Elm Street Parking Garage,19 Elm St,,Nashua,NH,3060,Public,Garage business hours,,,,,,1,,,Unknown,,200-9,42.758949,-71.466359,6/5/2018,63985,2019-05-14 21:16:45 UTC,P,,,4/1/15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,
UN,ELEC,Sheetz Store #187,400 E Plank Rd,,Altoona,PA,16602,Public,24 hours daily,,,,,,,1,,Unknown,,GPS,40.480442,-78.403264,12/11/2018,64060,2019-07-26 00:03:06 UTC,SG,,,8/15/18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,GAS_STATION,,,,,,,$1 per five minutes,,,,,,,,,
UN,ELEC,Unity College,42 Murdock Dr,,Unity,ME,4988,Public,24 hours daily,,,,,,1,,,Unknown,,GPS,44.602068,-69.330971,3/7/2019,64698,2019-05-14 21:16:45 UTC,P,,,1/15/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
UN,ELEC,Ricker's,1850 151st St,,Carmel,IN,46033,Public,24 hours daily,,,,,,,1,,Unknown,,200-8,40.006391,-86.1923,7/9/2018,64761,2019-05-14 21:16:45 UTC,P,,,3/13/15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,GAS_STATION,,,,,,,Free,,,,,,,,,
UN,ELEC,Moffitt's Ford Lincoln & RV,1819 SE Marshall St,,Boone,IA,50036,Public,"8am-5pm M-F, 8am-12pm Sat",Cash Checks D M V,,,,,1,,,Unknown,,200-9,42.035997,-93.864963,4/8/2019,64797,2019-05-14 21:16:45 UTC,P,,,3/11/15,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,
UN,ELEC,Green Rock Apartments,1018 19th Ave NE,,Minneapolis,MN,55418,Public,8am-5pm daily,,,,,,1,,,Unknown,,200-9,45.007619,-93.244688,3/7/2019,64809,2019-05-14 21:16:45 UTC,P,,,4/30/15,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,
UN,ELEC,Green Rock Apartments,1501 Portland Ave S,,Minneapolis,MN,55404,Public,8am-5pm daily,,,,,,1,,,Unknown,,200-9,44.967773,-93.267233,3/7/2019,64811,2019-05-14 21:16:45 UTC,P,,,4/30/15,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,
UN,ELEC,Green Rock Apartments,2440 Harriet Ave,,Minneapolis,MN,55405,Public,8am-5pm M-F,,,,,,1,,,Unknown,,200-9,44.957971,-93.285849,3/7/2019,64812,2019-05-14 21:16:45 UTC,P,,,2/28/15,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,
UN,ELEC,Metro-North Train Station - Cortlandt,2 Memorial Dr,,Cortlandt Manor,NY,10520,Public,24 hours daily; pay lot,,,,,,4,,,Unknown,,200-9,41.245835,-73.921543,4/8/2019,65283,2019-05-14 21:16:45 UTC,SG,,,6/1/15,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,
O,ELEC,Beacon Metro North Train Station,1 Ferry Plaza,Located off Route 9D,Beacon,NY,12508,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,200-8,41.505079,-73.983205,5/9/2019,65284,2019-05-14 21:16:45 UTC,SG,,,4/1/18,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,,,,,,,,,,
O,ELEC,Port Authority Bus Terminal,625 8th Ave,,New York,NY,10018,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,40.756177,-73.990558,5/9/2019,65287,2019-05-14 21:16:45 UTC,J,,,4/1/18,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,
O,ELEC,Bay Ridge Municipal Parking Garage,8501 5th Ave,Located on the 3rd floor,Brooklyn,NY,11209,Public,24 hours daily,,,,,,5,,,EV Connect,http://evconnect.com/,200-8,40.62215,-74.02565,5/9/2019,65288,2019-05-14 21:16:45 UTC,LG,,,6/1/15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,
O,ELEC,East 149th Street Municipal Parking Garage,315 E 149th St,,Bronx,NY,10451,Public,24 hours daily,,,,,,3,,,EV Connect,http://evconnect.com/,200-9,40.817326,-73.920914,5/9/2019,65291,2019-05-14 21:16:45 UTC,LG,,,6/1/15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
O,ELEC,Saint George Courthouse,54 Central Ave,,Staten Island,NY,10301,Public,24 hours daily,,,,,,5,,,EV Connect,http://evconnect.com/,200-9,40.63947,-74.076912,5/9/2019,65296,2019-05-14 21:16:45 UTC,LG,,,8/8/16,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,
O,ELEC,Jamestown Community College,525 Falconer St,,Jamestown,NY,14702,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,42.11153,-79.219321,6/6/2019,65299,2019-06-06 17:52:59 UTC,LG,,,10/1/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
O,ELEC,Rouses Point,139 Lake St,,Rouses Point,NY,12979,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,44.991537,-73.36399,2/6/2019,65302,2019-05-14 21:16:45 UTC,LG,,,4/1/18,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,
O,ELEC,Freeport,Freeport Plaza E,Located at the North East corner of East Sunrise Highway and Henry St,Freeport,NY,11520,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,40.656692,-73.580924,5/9/2019,65303,2019-05-14 21:16:45 UTC,LG,,,5/15/16,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,
UN,ELEC,Dumpster Depot,237 Park Ave SW,,Aiken,SC,29801,Public,24 hours daily,,,,,,2,,,Unknown,,200-9,33.558881,-81.723106,7/9/2019,65407,2019-07-09 17:26:18 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
UN,ELEC,Casco Community Center,940 Meadow Rd,,Casco,ME,4015,Public,24 hours daily; donations accepted,,,,,,1,,,Unknown,,200-9,44.004448,-70.522806,3/7/2019,65411,2019-05-14 21:16:45 UTC,P,,,1/20/15,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,
UN,ELEC,Snoqualmie Casino,37500 SE N Bend,Located in the parking garage on each level of the garage,Issaquah,WA,98065,Public,24 hours daily,,,,,,12,,,Unknown,,200-9,47.519113,-121.841787,7/9/2019,65414,2019-07-09 17:26:18 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,,,,,,,,,,
UN,ELEC,Cape May - Lewes Ferry Terminal,43 Cape Henlopen Dr,,Lewes,DE,19958,Public,Ferry operation hours,,,,,,2,,,Unknown,,200-9,38.782012,-75.118769,12/11/2018,65415,2019-05-14 21:16:45 UTC,P,,,1/21/15,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,
UN,ELEC,City of South Portland - Planning & Development,496 Ocean St,,South Portland,ME,4106,Public,8am-4:30pm M-F,,,,,,1,,,Unknown,,200-9,43.624936,-70.249832,3/7/2019,65443,2019-05-14 21:16:45 UTC,LG,,,3/1/15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
UN,ELEC,Mills Rentals Office,120 Purefoy Rd,Located next to the street between 118 and 119 Purefoy Rd,Chapel Hill,NC,27514,Public - Card key at all times,24 hours daily; Also accepts prepaid card,M V,,,,,1,,,Unknown,,200-9,35.897388,-79.052478,7/9/2018,65520,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,STREET_PARKING,,,,,,,$1.50 per hour,,,,,,,,,
UN,ELEC,LA Fitness,7230 Firestone Blvd,Located on the west side of the building,Downey,CA,90241,Public,24 hours daily,,,,,,3,,,Unknown,,200-9,33.946978,-118.155046,2/6/2019,65657,2019-05-14 21:16:45 UTC,P,,,4/27/17,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,
UN,ELEC,Grappone Toyota,594 New Hampshire 3A,,Bow,NH,3304,Public - Call ahead,Dealership business hours,,,,,,2,,,Unknown,,200-8,43.15747,-71.505224,2/6/2019,65664,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
UN,ELEC,Trinity College,18-60 Crescent St,,Hartford,CT,6106,Public,24 hours daily,,,,,,4,,,Unknown,,GPS,41.745582,-72.689438,4/3/2018,65817,2019-07-17 15:52:24 UTC,P,,,1/8/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
UN,ELEC,City of Meriden - Meriden Public Library,105 Miller St,,Meriden,CT,6450,Public,24 hours daily,,,,,,2,,,Unknown,,GPS,41.537218,-72.796702,4/3/2018,65818,2019-05-14 21:16:45 UTC,LG,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,
UN,ELEC,University of Connecticut - South Parking Garage,505 Jim Calhoun Way,,Storrs,CT,6269,Public,Garage business hours,,,,,,2,,,Unknown,,GPS,41.805152,-72.253601,5/3/2018,65819,2019-07-16 21:17:23 UTC,SG,,,2/12/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
O,ELEC,PR 790 East Colorado,790 E Colorado Blvd,,Pasadena,CA,91101,Public,24 hours daily,,,,,,1,,,OpConnect,http://www.opconnect.com/,GPS,34.145799,-118.134166,5/9/2019,65915,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,$1.25 per hour for first 4 hours; $5.25 per hour thereafter,,,,,,,,,
O,ELEC,PR 35 North Lake,35 N Lake Ave,,Pasadena,CA,91101,Public,24 hours daily,,,,,,1,,,OpConnect,http://www.opconnect.com/,GPS,34.146953,-118.1327,5/9/2019,65916,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,$1.25 per hour for first 4 hours; $5.25 per hour thereafter,,,,,,,,,
O,ELEC,PR 155 North Lake,155 N Lake Ave,,Pasadena,CA,91101,Public,24 hours daily,,,,,,1,,,OpConnect,http://www.opconnect.com/,GPS,34.148646,-118.132835,5/9/2019,65917,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,$1.25 per hour for first 4 hours; $5.25 per hour thereafter,,,,,,,,,
O,ELEC,Sheraton Princess Kaiulani,120 Kaiulani Ave,,Honolulu,HI,96815,Public,24 hours daily,,,,,,1,,,OpConnect,http://www.opconnect.com/,GPS,21.278008,-157.825806,4/8/2019,65919,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
O,ELEC,Kapolei Village Center,4850 Kapolei Pkwy,,Kapolei,HI,96707,Public,24 hours daily,,,,,1,1,,,OpConnect,http://www.opconnect.com/,GPS,21.328992,-158.078498,4/8/2019,65920,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772 NEMA520,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$2.20 per hour,,,,,,,,,
O,ELEC,Westin Kaanapali Ocean Resort,6 Kai Ala Dr,Located in the Villas parking garage,Lahaina,HI,96761,Public,24 hours daily,,,,,2,2,,,OpConnect,http://www.opconnect.com/,GPS,20.939326,-156.69045,4/8/2019,65921,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772 NEMA520,US,,,,Public,,public,,,HOTEL,,,,,,,$2.20 per hour,,,,,,,,,
O,ELEC,Foodland,370 Kehalani Village Dr,,Wailuku,HI,96793,Public,24 hours daily,,,,,,1,,,OpConnect,http://www.opconnect.com/,GPS,20.872862,-156.502414,4/8/2019,65922,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,$2.20 per hour,,,,,,,,,
O,ELEC,Piedmont Triad Regional Council,1398 Carrollton Crossing Dr,Crews Farm Rd and NC Highway 66 S,Kernsersville,NC,27284,Public,8:30am-5pm M-F,,,,,,1,,,OpConnect,http://www.opconnect.com/,GPS,36.079558,-80.064636,5/9/2019,65924,2019-05-14 21:16:45 UTC,LG,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,$2.10 per hour,,,,,,,,,
O,ELEC,Public Parking Lot,3640 NE Martin Luther King Junior Blvd,,Portland,OR,97212,Public,24 hours daily,,,,,,1,,,OpConnect,http://www.opconnect.com/,GPS,45.54913,-122.66145,3/7/2019,65927,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$2.10 per hour,,,,,,,,,SOLAR
UN,ELEC,Magnolia Parke Square,NW 39th Pl and NW 48 Terrace,NW 39th Pl and NW 48 Terrace,Gainesville,FL,32606,Public,24 hours daily,,,,,,2,,,Unknown,,GPS,29.68955,-82.3951,6/6/2019,66415,2019-06-06 17:52:59 UTC,P,,,3/1/15,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,
UN,ELEC,Pace Chevrolet,239 Hauenstein Rd,,Huntington,IN,46750,Public - Call ahead,Dealership business hours,,,,,,2,,,Unknown,,200-9,40.896338,-85.513522,7/9/2018,66417,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
UN,ELEC,John L Scott Real Estate,2219 W Sims Way,First space in parking lot against building,Port Townsend,WA,98368,Public - Call ahead,24 hours daily,,,,,,1,,,Unknown,,200-9,48.102409,-122.80229,7/9/2019,66419,2019-07-09 17:26:18 UTC,P,,,2/1/15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
UN,ELEC,GreenPod Development,1531 W Sims Way,,Port Townsend,WA,98368,Public,24 hours daily,,,,,,2,,,Unknown,,200-9,48.103061,-122.794143,7/9/2019,66421,2019-07-09 17:26:18 UTC,P,,,2/3/15,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
UN,ELEC,Windermere Real Estate,1220 Water St,On the far end of the old brick gas house at rear of parking lot.,Port Townsend,WA,98368,Public - Call ahead,8am-5pm daily,,,,,,1,,,Unknown,,200-9,48.113018,-122.760544,7/9/2019,66422,2019-07-09 17:26:18 UTC,P,,,2/4/15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
UN,ELEC,Northwest Maritime Center,431 Water St,Last parking space on the right,Port Townsend,WA,98368,Public,24 hours daily,,,,,,1,,,Unknown,,200-9,48.11612,-122.751489,7/9/2019,66423,2019-07-09 17:26:18 UTC,P,,,2/5/15,,,,,J1772,US,,,,Public,,public,,,STREET_PARKING,,,,,,,Free,,,,,,,,,
UN,ELEC,Pearmund Cellars,6190 Georgetown Rd,,Broad Run,VA,20137,Public,10am-6pm daily; for guest use only,,,,,,1,,,Unknown,,200-9,38.784327,-77.739199,12/11/2018,66424,2019-05-14 21:16:45 UTC,P,,,3/18/15,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,
UN,ELEC,Zion National Park - Zion Canyon Visitor Center,Highway 9,,Springdale,UT,84767,Public,8am-7:30pm daily (seasonal hours vary); purchase a $5 code at the Zion Natural History Association bookstore at the Zion Canyon Visitor Center,A Cash Checks D M V,,,,,2,,,Unknown,,GPS,37.199965,-112.986096,4/3/2018,66460,2019-05-14 21:16:45 UTC,FG,16,Department of the Interior,4/15/15,,,,,J1772,US,,,,Public,,public,,DOI,NATL_PARK,,,,,,,$5 per session,,,,,,,,,
UN,ELEC,Asheville-Buncombe Technical Community College,368 Victoria Rd,Closest to the Meadow Rd entrance in lot B17,Asheville,NC,28801,Public - Credit card at all times,24 hours daily,A D M V,,,,,1,,,Unknown,,GPS,35.58133,-82.56911,3/7/2019,66530,2019-05-14 21:16:45 UTC,P,,,3/23/15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COLLEGE_CAMPUS,,,,,,,DC Fast $0.50 per 5 minutes; Level 2 $0.50 per hour,,,,,,,,,
UN,ELEC,Fort Collins Senior Center,1200 Raintree Dr,Shields and Raintree; in visitor parking by the south west entrance,Fort Collins,CO,80526,Public - Credit card at all times,24 hours daily,M V,,,,,2,,,Unknown,,200-9,40.555828,-105.097973,11/8/2018,66532,2019-05-14 21:16:45 UTC,LG,,,1/1/15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,$1 per hour,,,,,,,,,
UN,ELEC,Colorado Mountain College - Steamboat Springs,1330 Bob Adams Dr,Located at far end (left when facing building front) at the new academic building (far west by end of loading dock),Steamboat Springs,CO,80487,Public,24 hours daily,,,,,,1,,,Unknown,,200-9,40.492065,-106.841022,12/11/2018,66534,2019-05-14 21:16:45 UTC,SG,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
UN,ELEC,Virginia Clean Cities - James Madison University,1401 Technology Dr,,Harrisonburg,VA,22802,Public,24 hours daily,,,,,,2,,,Unknown,,GPS,38.465788,-78.852888,2/6/2019,66561,2019-05-14 21:16:45 UTC,P,,,3/30/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
UN,ELEC,Maryland Institute College of Art - Commons Hall,130 McMechen St,,Baltimore,MD,21217,Public,24 hours daily,,,,,,2,,,Unknown,,200-8,39.308846,-76.625419,5/9/2019,66639,2019-05-14 21:16:45 UTC,P,,,1/12/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
UN,ELEC,Maryland Institute College of Art - Lazarus Center,131 W North Ave,,Baltimore,MD,21201,Public,8am-5pm daily,,,,,,4,,,Unknown,,200-9,39.31074,-76.618931,5/9/2019,66640,2019-05-14 21:16:45 UTC,P,,,1/12/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
UN,ELEC,University of Baltimore - Maryland Avenue Garage,1104 Maryland Ave,,Baltimore,MD,21201,Public,Garage business hours,,,,,,3,,,Unknown,,200-8,39.302352,-76.617606,5/9/2019,66641,2019-05-14 21:16:45 UTC,P,,,4/1/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
UN,ELEC,Mayflower Properties,1110 Morton St,,Baltimore,MD,21201,Public - Call ahead,9am-5pm daily,,,,,,1,,,Unknown,,200-8,39.30246,-76.616698,5/9/2019,66642,2019-05-14 21:16:45 UTC,P,,,2/27/15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
UN,ELEC,Morton Government Center,239 John St,,Bridgeport,CT,6604,Public,24 hours daily,,,,,,1,,,Unknown,,GPS,41.177007,-73.191423,4/8/2019,66758,2019-05-14 21:16:45 UTC,LG,,,9/15/18,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
O,ELEC,Cobb County - Powder Springs,1150 Powder Springs St,,Marietta,GA,30064,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,200-9,33.925418,-84.574845,12/11/2018,66787,2019-05-14 21:16:45 UTC,LG,,,4/1/15,,,,,CHADEMO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,$3 per hour,,,,,,,,,
UN,ELEC,University of Cincinnati,45 W Daniels St,Located near Daniels Hall,Cincinnati,OH,45219,Public,24 hours daily; maximum session time of 1 hour,,,,,,,1,,Unknown,,200-9,39.13142,-84.51178,3/7/2019,66814,2019-05-14 21:16:45 UTC,P,,,5/1/15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
UN,ELEC,Western Illinois University - Spencer Recreation Center,1 University Cir,,Macomb,IL,61455,Public,24 hours daily,,,,,,1,,,Unknown,,200-8,40.462554,-90.681732,10/4/2018,66818,2019-05-14 21:16:45 UTC,P,,,4/16/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
UN,ELEC,Universal Studios,6000 Universal Blvd,Located in Valet Parking,Orlando,FL,32819,Public - Call ahead,Park business hours; pay lot,,,,,,4,,,Unknown,,GPS,28.47399,-81.46228,6/6/2019,66856,2019-06-06 17:52:59 UTC,P,,,7/1/15,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,OTHER_ENTERTAINMENT,,,,,,,,,,,,,,,,
UN,ELEC,Carl Miller Park,74 Sewell Rd,,Newnan,GA,30263,Public,8am-9pm daily,,,,,,1,,,Unknown,,200-8,33.359198,-84.803283,10/4/2018,66906,2019-05-14 21:16:45 UTC,LG,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,
O,ELEC,Aloha Stadium,99-500 Salt Lake Blvd,"Enter the main salt lake gate 1, turn right at sections 3D and 4D, make a right turn at 2A and proceed to park in the marked stall",Honolulu,HI,96818,Public,6am-12pm daily,,,,,,1,,,OpConnect,http://www.opconnect.com/,GPS,21.34645,-157.91968,5/9/2019,66910,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,STADIUM,,,,,,,Free,,,,,,,,,
UN,ELEC,Whaler's Village,2435 Kaanapali Pkwy,Located on the ground level of the main parking structure,Lahaina,HI,96761,Public,8am-10pm daily,,,,,,2,,,Unknown,,GPS,20.92083,-156.6942,5/3/2018,66913,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free; Maximum session time of 2 hours,,,,,,,,,
UN,ELEC,BMW of Maui,410 Koloa St,Located in the outside parking lot,Kahului,HI,96732,Public,24 hours daily,,,,,,1,,,Unknown,,GPS,20.88712,-156.4543,2/6/2019,66914,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,
UN,ELEC,BMW of Kona,74-5533 Loloku St,Located in the outside parking lot,Kailua-Kona,HI,96740,Public,24 hours daily,,,,,,1,,,Unknown,,GPS,19.64405,-156.00273,5/3/2018,66915,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,
UN,ELEC,Ala Moana Building,677 Ala Moana Blvd,Located by the 3rd floor elevator,Honolulu,HI,96813,Public,6am-6pm daily,,,,,,2,,,Unknown,,GPS,21.2974,-157.86209,5/3/2018,66916,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,
UN,ELEC,Honolulu Club Building,932 Ward,Basement by the elevator,Honolulu,HI,96814,Public,24 hours daily,,,,,,1,,,Unknown,,GPS,21.30176,-157.8509,5/3/2018,66917,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,$2 per hour for first two hours; $4 per hour thereafter,,,,,,,,,
UN,ELEC,Bishop Square,1003 Bishop St,Located on the 10th floor,Honolulu,HI,96813,Public,24 hours daily,,,,,,1,,,Unknown,,GPS,21.30905,-157.86036,5/3/2018,66918,2019-05-14 21:16:45 UTC,P,,,1/1/15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,"$2 per hour for first 2 hours, $4 hour each additional hour",,,,,,,,,
